jps.global.get.library.ms,1706134566371000000,1706134579368000000,0
jps.library.entities.serializer.load.entities.ms,1706134566371000000,1706134579368000000,0
jps.global.initialize.library.bridges.after.loading.ms,1706134566371000000,1706134579368000000,0
jps.global.handle.changed.events.ms,1706134566371000000,1706134579368000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1706134566371000000,1706134579368000000,0
jps.global.get.library.by.name.ms,1706134566371000000,1706134579368000000,0
workspaceModel.mutableEntityStorage.entities.ms,1706134566371000000,1706134579368000000,2
workspaceModel.global.apply.state.to.project.builder.ms,1706134566371000000,1706134579368000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1706134566371000000,1706134579368000000,1
workspaceModel.mutableEntityStorage.remove.entity.ms,1706134566371000000,1706134579368000000,0
workspaceModel.global.apply.state.to.project.ms,1706134566371000000,1706134579368000000,0
workspaceModel.save.cache.to.file.ms,1706134566371000000,1706134579368000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1706134566371000000,1706134579368000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1706134566371000000,1706134579368000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1706134566371000000,1706134579368000000,0
jps.global.handle.before.change.events.ms,1706134566371000000,1706134579368000000,0
workspaceModel.load.cache.from.file.ms,1706134566371000000,1706134579368000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1706134566371000000,1706134579368000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1706134566371000000,1706134579368000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1706134566371000000,1706134579368000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1706134566371000000,1706134579368000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1706134566371000000,1706134579368000000,0
jps.global.initialize.library.bridges.ms,1706134566371000000,1706134579368000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1706134566371000000,1706134579368000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1706134566371000000,1706134579368000000,0
workspaceModel.load.cache.metadata.from.file.ms,1706134566371000000,1706134579368000000,0
workspaceModel.global.updates.ms,1706134566371000000,1706134579368000000,0
workspaceModel.global.updates.count,1706134566371000000,1706134579368000000,0
FilePageCacheLockFree.nativeBytesInUse,1706134566371000000,1706134579368000000,0
FilePageCache.maxCacheSizeInBytes,1706134566371000000,1706134579368000000,205537280
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1706134566371000000,1706134579368000000,45121536
StorageLockContext.competingThreads.avg,1706134566371000000,1706134579368000000,0.0
MappedFileStorage.totalTimeSpentOnMappingUs,1706134566371000000,1706134579368000000,3496
FilePageCache.totalPageLoadsUs,1706134566371000000,1706134579368000000,0
FilePageCache.capacityInBytes,1706134566371000000,1706134579368000000,503316478
FilePageCacheLockFree.housekeeperTurnsSkipped,1706134566371000000,1706134579368000000,11472
FilePageCacheLockFree.totalBytesRequested,1706134566371000000,1706134579368000000,0
FilePageCache.totalPageDisposalsUs,1706134566371000000,1706134579368000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1706134566371000000,1706134579368000000,6
FilePageCache.disposedBuffers,1706134566371000000,1706134579368000000,195
DirectByteBufferAllocator.hits,1706134566371000000,1706134579368000000,0
StorageLockContext.competingThreads.90P,1706134566371000000,1706134579368000000,0
FilePageCacheLockFree.totalBytesRead,1706134566371000000,1706134579368000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1706134566371000000,1706134579368000000,41975808
FilePageCacheLockFree.totalPagesRequested,1706134566371000000,1706134579368000000,0
MappedFileStorage.totalPagesMapped,1706134566371000000,1706134579368000000,0
MappedFileStorage.storages,1706134566371000000,1706134579368000000,0
FilePageCacheLockFree.totalPagesAllocated,1706134566371000000,1706134579368000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1706134566371000000,1706134579368000000,0
DirectByteBufferAllocator.misses,1706134566371000000,1706134579368000000,0
FilePageCacheLockFree.totalPagesReclaimed,1706134566371000000,1706134579368000000,2
StorageLockContext.competingThreads.max,1706134566371000000,1706134579368000000,0
FilePageCacheLockFree.totalPagesWritten,1706134566371000000,1706134579368000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1706134566371000000,1706134579368000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1706134566371000000,1706134579368000000,28
FilePageCacheLockFree.totalPageAllocationsWaited,1706134566371000000,1706134579368000000,0
FilePageCache.uncachedFileAccess,1706134566371000000,1706134579368000000,0
FilePageCacheLockFree.heapBytesInUse,1706134566371000000,1706134579368000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1706134566371000000,1706134579368000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1706134566371000000,1706134579368000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1706134566371000000,1706134579368000000,0
DirectByteBufferAllocator.disposed,1706134566371000000,1706134579368000000,153
FilePageCacheLockFree.totalPagesHandedOver,1706134566371000000,1706134579368000000,0
FilePageCache.pageFastCacheHits,1706134566371000000,1706134579368000000,0
MappedFileStorage.totalBytesMapped,1706134566371000000,1706134579368000000,0
FilePageCache.pageHits,1706134566371000000,1706134579368000000,0
FilePageCache.pageLoads,1706134566371000000,1706134579368000000,0
FilePageCacheLockFree.totalBytesWritten,1706134566371000000,1706134579368000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1706134566371000000,1706134579368000000,16384
FilePageCacheLockFree.totalPagesReadMs,1706134566371000000,1706134579368000000,0
DirectByteBufferAllocator.reclaimed,1706134566371000000,1706134579368000000,44
FilePageCacheLockFree.totalPagesWriteMs,1706134566371000000,1706134579368000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1706134566371000000,1706134579368000000,2
FilePageCache.maxRegisteredFiles,1706134566371000000,1706134579368000000,534
FilePageCacheLockFree.totalHeapBytesAllocated,1706134566371000000,1706134579368000000,0
AWTEventQueue.dispatchTimeMaxNs,1706134566371000000,1706134579368000000,378879
FlushQueue.waitingTime90PNs,1706134566371000000,1706134579368000000,252927
AWTEventQueue.dispatchTime90PNs,1706134566371000000,1706134579368000000,157695
AWTEventQueue.eventsDispatched,1706134566371000000,1706134579368000000,55
FlushQueue.queueSize90P,1706134566371000000,1706134579368000000,0
FlushQueue.waitingTimeAvgNs,1706134566371000000,1706134579368000000,206349.12820512822
AWTEventQueue.dispatchTimeAvgNs,1706134566371000000,1706134579368000000,116726.6909090909
FlushQueue.tasksExecuted,1706134566371000000,1706134579368000000,39
FlushQueue.waitingTimeMaxNs,1706134566371000000,1706134579368000000,692223
FlushQueue.executionTimeAvgNs,1706134566371000000,1706134579368000000,28789.333333333332
FlushQueue.executionTimeMaxNs,1706134566371000000,1706134579368000000,149503
FlushQueue.queueSizeAvg,1706134566371000000,1706134579368000000,0.0
WriteAction.executionsCount,1706134566371000000,1706134579368000000,0
AWTEventQueue.dispatchTimeTotalNS,1706134566371000000,1706134579368000000,6420367
ReadAction.executionsCount,1706134566371000000,1706134579368000000,1
FlushQueue.executionTime90PNs,1706134566371000000,1706134579368000000,50687
FlushQueue.queueSizeMax,1706134566371000000,1706134579368000000,0
